hmm,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
,187,12373.91573,15177.33339,122.7958083,11138.2622,52.67921726,68.03390764,4.907492416
,187,14422.1563,20429.09433,124.1855382,10869.34853,53.70685414,55.26607735,4.232663477
,187,14799.83616,3355.88662,120.5524441,2176.975976,19.16504008,14.14035852,5.553190756
,187,18945.99774,28290.48202,120.2888202,3330.597612,32.44334412,26.4644135,6.315708485
,187,22490.51367,33798.14775,122.4621279,2401.651279,18.12266261,12.91823589,4.894132596
,187,30329.16349,8010.080455,116.0423599,2384.564484,26.65909551,18.72426825,5.986678795
,187,32370.78462,11403.19032,126.4497814,5383.753751,33.64696985,33.60967124,5.452579782
,188,4058.267734,17103.03186,116.5600893,3635.966086,24.82853887,19.9864431,4.341687501
,188,6491.968604,14908.28946,119.9578972,2899.207351,21.16079987,18.32000769,5.226777144
,188,7089.948408,24240.07854,124.8921722,3497.800326,23.28661402,20.64148721,5.226459741
,188,7797.024757,13524.44736,118.2899481,6362.036437,34.44919088,27.71969559,3.500123224
,188,7860.15308,25498.35083,124.2892846,5846.266812,35.47933185,32.06288202,4.684972592
,188,9178.71074,18728.43366,121.5563687,7397.368418,34.70418024,40.6357762,4.438662141
,188,9772.202694,9604.670923,122.107052,5328.597693,28.66319617,31.83134815,4.912829776
,188,9732.275337,30607.88832,117.5687886,2345.84516,18.93334187,16.61111114,5.640578629
,188,10191.23923,28444.85642,116.3584109,4086.322973,25.05941543,23.17713768,4.388327128
,188,11708.65408,5682.529476,116.9143808,3406.206079,23.96674149,18.99017809,4.444743566
,188,12398.44434,15180.06948,118.5164198,10659.99887,50.47459229,41.76165898,3.078863264
,188,13041.81008,30836.04168,119.2010272,8263.614341,39.35899599,38.46468719,3.674041636
,188,13105.83998,28001.34832,124.3537763,10881.1562,43.24370624,62.91173101,4.779702818
,188,14438.17247,20431.52039,125.4361763,10666.29172,43.41489918,61.4021908,4.843860946
,188,15349.75702,16747.53728,117.8901121,5187.847089,33.46279904,28.96087618,4.348443003
,188,17391.98617,16992.98287,123.1637724,9511.349437,48.67358289,53.24675994,4.576088862
,188,18385.04183,15889.7763,124.9027848,5924.06714,38.3299769,26.63879703,3.988885952
,188,18499.91647,19648.16793,120.9532566,6825.024839,44.69162241,41.69003441,4.856952102
,188,18961.64914,28304.59498,118.755847,3554.418492,29.82116596,22.10508923,4.973534613
,188,19365.35061,29745.10076,118.0677834,7473.494923,44.92026274,47.83687319,4.820464118
,188,20361.84271,20606.31575,123.2771713,15224.31208,55.66720574,96.38518446,5.077082981
,188,20781.20015,30972.94158,121.1627695,5401.615825,31.55384662,27.22712172,4.18199273
,188,21265.13435,15097.89324,127.3149135,10079.28309,46.07803388,65.13886534,5.567514525
,188,21469.83831,3925.434145,120.0436898,5771.857451,35.79738597,33.99080383,4.676524819
,188,22503.51851,33798.19435,119.1466727,2309.513451,17.90745149,11.77523581,4.525438069
,188,23022.29981,28997.70322,122.0898768,7384.083447,34.32875262,37.38645512,4.164023077
,188,30327.98556,8010.751829,112.4607876,2353.281828,25.8452969,16.13256967,5.078129483
,188,30566.00584,8863.9637,121.78667,2692.911699,22.66090977,15.3939925,5.000127713
,188,31371.61467,22388.01996,126.4785932,13173.09461,56.65850301,84.72210916,5.435766898
,188,31578.07255,26431.16293,117.7502236,3104.96424,25.12351297,21.17043528,5.346965782
,188,32433.04982,21502.44331,115.6785445,3774.234857,34.42018093,28.61854263,5.590528506
,188,32624.46079,18315.73879,122.1593517,4222.300405,29.04906622,29.58375559,5.737764571
,189,4053.633035,17098.0473,120.833269,3701.466569,24.71339314,20.33757009,4.620289206
,189,6481.514421,14900.97869,118.3266969,3057.918934,23.77792581,18.5942785,4.918979906
,189,7077.208833,24241.53781,126.6521582,3798.769181,24.57593365,22.71299118,5.385097956
,189,7795.350598,13527.76037,117.1694051,7259.767603,37.33722981,35.91367301,3.784117094
,189,7854.220477,25496.6542,127.3138991,5790.223255,35.06999041,35.17524492,5.369709312
,189,9172.348095,18721.94267,122.2146559,7783.380861,35.04712819,38.940229,4.115297171
,189,10171.48725,28449.21134,124.0654217,3958.85008,22.95351897,21.17253153,4.710339013
,189,11705.57729,5681.981997,112.7630431,3555.55192,26.68281915,24.73962296,4.970500726
,189,12391.17745,15179.30376,117.1035416,10388.03251,56.78550291,50.97554377,3.673057682
,189,13033.24796,30839.38424,121.9922282,8847.90437,39.81841864,43.1170625,3.977375627
,189,13098.66972,27992.79699,122.3058607,9616.419956,39.62738583,54.51085999,4.565362479
,189,14435.79221,20428.49838,127.1048907,11015.61756,40.2290289,62.04627493,4.86379179
,189,15344.3544,16744.35838,119.6244661,5483.034772,33.16145569,31.35540738,4.543211607
,189,17390.04159,16987.62934,126.8811366,10433.69274,46.0837161,54.79490315,4.551017521
,189,18497.52605,19648.28252,114.7400039,7403.877691,52.55615269,47.08909754,4.539987503
,189,18950.40084,28302.17284,118.8229589,3959.053589,33.71586804,27.47743135,5.423384134
,189,19357.945,29741.68471,122.0497653,8292.844303,45.40484938,51.39429291,4.965458436
,189,20356.01223,20604.2446,124.5886225,16697.2399,57.54985859,106.026628,5.189159395
,189,20775.2677,30968.89665,126.0966292,5988.930688,31.71944787,36.80632905,5.319090589
,189,21257.55932,15095.02002,125.6350907,9912.844372,48.4429719,67.32990262,5.689718337
,189,21463.97324,3932.952151,127.2897471,6314.690046,31.28406193,35.63910167,5.002675737
,189,22496.17786,33798.75394,114.4366337,2390.280025,20.18069443,13.60612113,4.54422567
,189,22707.91878,17111.22521,126.3626924,14611.35384,61.76799806,96.49781597,5.554388435
,189,23018.78661,28992.93987,122.4097096,7593.725293,37.19812311,41.64343957,4.484708149
,189,24320.93326,22565.63528,123.3545972,15905.79394,71.24573869,106.7234109,5.371184034
,189,29406.33816,24666.83944,127.334618,5547.389055,34.14091275,36.32841679,5.760228329
,189,30325.46401,8006.975103,118.9808309,2326.337984,25.72847625,15.67054521,5.541868317
,189,30567.91151,8855.539708,123.739105,2885.95886,22.39080151,15.56319043,4.877342674
,189,31579.63889,26424.97516,114.0897197,3120.462049,26.72535051,22.17331985,5.222417359
,189,32367.62057,11407.99806,125.0955823,5477.158804,33.89313022,35.8776544,5.573835735
,189,32420.19717,21498.70958,124.6961444,3804.985871,32.79000346,19.85796232,4.677907787
,190,4054.229967,17090.43053,120.8170145,4173.828863,24.80260593,26.11393829,5.095437117
,190,6469.656082,14897.95626,114.2169073,3234.887861,25.63103694,19.74234298,4.605072535
,190,7778.555401,13525.99838,123.7368224,7676.235669,34.03877047,41.85706686,4.551343071
,190,9159.952323,18721.34497,125.5893513,8060.704194,32.99206458,36.08837396,3.920939652
,190,9755.290125,9599.362812,124.7528456,5010.259466,30.38781267,24.5186856,4.330944901
,190,9713.899574,30601.31929,124.9476972,2471.380959,18.86461492,18.02668918,6.424412977
,190,10171.99319,28450.36168,123.1309996,4229.735136,24.41086453,28.84689453,5.685813487
,190,11691.98457,5679.081439,115.8349127,3383.895156,25.08864617,17.29400088,4.093594175
,190,12380.07481,15178.75657,122.5534808,11462.9264,55.45993463,59.50251444,4.19697997
,190,13025.7086,30829.2546,127.2517323,9497.631416,37.885845,48.72537384,4.496886644
,190,14424.81084,20428.1949,123.6148082,10591.53838,53.26831962,59.97723726,4.638630951
,190,15326.82046,16741.70317,126.2750229,5964.078059,31.00852621,30.38383494,4.520119887
,190,18479.50444,19647.04649,127.0929738,8225.631769,45.28088111,50.07905329,5.281184533
,190,18944.95158,28301.25829,123.8810368,3840.448573,32.90700397,26.47768873,5.839776683
,190,19371.51695,26921.55689,123.7950148,19058.11554,86.82042659,101.7882136,4.329062514
,190,19355.56372,29741.65664,124.9552152,8295.283599,48.58539058,49.60161546,5.025932342
,190,22489.03449,33788.84481,120.7048312,2388.893196,19.96268396,13.33283359,4.908095614
,190,30319.02186,8010.117219,121.2729423,2310.557275,25.40763799,16.64015318,6.05564531
,190,30560.83276,8846.939709,124.2971327,3003.608755,21.52484187,21.1390598,6.081591389
,190,32614.55807,18305.36996,125.9550078,4154.766804,30.5767084,26.72854971,5.641887237
,191,4051.227676,17096.30105,117.6724878,3716.488676,24.31477944,22.86842906,4.829894945
,191,6476.835557,14895.13871,117.5942102,3017.456826,25.38247646,17.47329254,4.687289418
,191,7777.502139,13525.40269,122.7755363,7987.843188,37.24887513,42.8409617,4.409490095
,191,7853.995997,25492.24995,126.9477301,5750.228249,34.32723095,34.970936,5.347712225
,191,9166.121964,18726.88149,119.6906644,7746.035288,38.47594449,39.51963625,4.027409281
,191,9753.237266,9597.063481,126.6826494,5031.956159,26.66310594,23.80989871,4.329915953
,191,9705.912565,30605.23294,122.145733,2449.431062,20.27511982,14.397759,5.191761526
,191,10177.63379,28439.72588,120.7934846,4050.824248,25.21030711,27.4291778,5.465313675
,191,11687.12144,5673.747878,121.114989,3748.065252,22.48692058,22.74591692,5.029010185
,191,12380.41811,15176.02676,117.6184649,10697.46038,54.77277597,64.74976519,4.482796053
,191,13092.43298,27990.74304,124.6205631,8619.144192,37.68449543,51.09893077,4.953450436
,191,14429.85537,20424.47795,124.4587158,10025.85344,48.06609391,55.80280894,4.634444955
,191,15329.77177,16741.10036,126.1371258,5656.737668,33.24718013,31.95587893,4.952837381
,191,18374.7059,15888.11646,123.9766288,6681.823594,42.40940542,41.45256017,5.167624193
,191,18483.92518,19645.52866,127.1539615,7823.63292,48.25363776,47.99163257,5.333013326
,191,18939.18529,28299.65507,125.3186305,4215.125642,34.08462187,28.00877562,5.744619244
,191,19372.57444,26920.45522,125.5333445,19896.56285,88.21955818,105.5795934,4.416979176
,191,19347.26385,29744.92924,122.9606191,8960.130046,50.50491528,62.91570724,5.646299818
,191,22485.66306,33795.85533,117.1247389,2267.928445,22.99741726,11.71363752,4.450180648
,191,24314.72962,22558.18748,126.751277,15243.69788,70.57103571,90.02459926,5.015140105
,191,30323.21961,8006.120474,115.2704481,2123.243302,26.31791824,16.52449686,5.932259804
,191,31573.30605,26424.01401,125.728199,3342.453783,26.2530555,20.94341797,5.582952423
,192,4035.553336,17095.43558,121.1261477,3846.889368,26.49247389,22.60395938,4.885631223
,192,6466.117281,14902.72389,121.367067,3287.827271,25.57381755,16.03029978,4.300693463
,192,9709.475333,30601.07313,117.9443509,2424.631527,22.90318831,17.64192315,5.781549751
,192,10163.3005,28441.96482,124.384387,4042.373446,28.00881916,25.68361058,5.461863576
,192,11684.54836,5675.622514,124.7265722,3606.454001,25.13775135,22.36546108,5.421483589
,192,12372.03006,15180.87644,122.9292441,12340.24651,60.25702559,78.18607292,5.076879972
,192,19365.26498,26916.647,125.7572422,19576.60935,92.58163437,106.8916286,4.556936931
,192,19346.83014,29736.55647,126.8667856,8403.066542,48.83830408,51.92969339,5.332491977
,192,22484.47543,33793.58762,121.2215572,2373.170841,24.13782457,11.99816992,4.611448613
,192,31567.7045,26418.91313,127.3487902,3555.866217,26.54591335,20.93847457,5.398259555
,193,4064.204565,17100.01821,115.263504,3690.471076,27.71913119,19.42677112,4.108188391
,193,6487.836526,14902.68214,117.6253045,2799.175239,23.92777519,16.89682171,4.884102533
,193,7079.086127,24240.50309,126.8613674,3857.200418,23.24525461,23.88969419,5.560131324
,193,7793.632214,13536.43181,122.9269234,7114.592195,35.92836793,34.89283664,4.111576785
,193,7865.032943,25496.88565,124.5159161,5723.038433,34.92767125,36.42585725,5.37190796
,193,9175.26436,18732.87494,119.4996502,7502.390722,36.98011216,37.87037121,3.985858877
,193,9769.985551,9603.678283,122.7836412,4971.922384,29.68133404,26.62065543,4.538041457
,193,9732.257544,30604.26928,110.239912,2182.47335,21.08269874,19.15429508,6.026154126
,193,10178.83931,28443.01153,122.0815301,4124.968972,26.27796308,23.85993259,4.863607175
,193,11710.66604,5680.72727,111.7962424,3405.612089,27.37902698,16.99588602,3.780509881
,193,12392.82049,15180.71247,114.9009634,10141.52756,55.29316632,45.14968838,3.256811483
,193,13033.90006,30842.04642,122.0356251,9120.161889,41.31190495,43.66980637,3.911784723
,193,13106.38162,28001.20114,123.5820738,9215.375897,38.9301813,55.50637749,4.934165613
,193,14843.83032,24330.51087,125.0282725,4062.854272,25.13874098,25.36697977,5.430069759
,193,15346.8172,16746.82988,114.2284616,5097.444473,36.18993295,35.58256987,4.9873071
,193,17392.88429,16998.3102,122.7947952,10061.48323,51.41236855,60.48596075,4.850247011
,193,18489.98339,19650.5007,122.0800262,7619.929529,48.62333263,40.14796407,4.30453292
,193,18951.36827,28306.05015,119.8542944,3580.48221,32.18462706,19.16430673,4.47461618
,193,19366.47708,29747.98026,119.6602185,7531.488822,43.82190111,45.23752698,4.66505624
,193,20360.49789,20608.65211,121.7235395,15932.52779,56.91728647,111.1542958,5.433299204
,193,20782.50455,30976.8789,123.453403,6038.979904,34.14900193,31.55868478,4.426928407
,193,21261.79858,15102.0707,126.3100852,9681.014442,46.50665364,59.35061753,5.223302385
,193,22497.48157,33802.73216,114.4743917,2277.783807,20.29701072,14.92228867,5.077812911
,193,22710.10036,17114.71873,126.6280554,13831.74577,59.83881819,82.96296593,5.091518403
,193,23024.01361,28999.71425,121.6567372,8516.59138,41.38120076,47.71238261,4.493781968
,193,24319.13615,22563.81024,125.5061266,15783.52745,73.8021338,93.86277603,4.948376762
,193,30575.34856,8855.656252,124.6162287,2750.506653,22.82630006,21.85210538,6.825682763
,193,31578.5758,26425.84784,117.0005268,2969.49392,26.20942019,20.0980355,5.272876051
,193,32423.92937,21494.18075,126.1528091,3967.523325,34.27666565,25.03272653,5.580356673
,194,4044.236327,17092.81494,126.4920297,4131.609118,23.38619567,21.52947694,4.75719951
,194,6468.811726,14899.75072,118.9158236,3161.813805,24.34591636,17.26896981,4.544673722
,194,7067.710516,24237.19046,126.7122911,3887.891111,23.78920591,25.21171487,5.769579306
,194,7784.022695,13533.86228,115.5312416,7090.466634,38.59916494,45.12318419,4.611485565
,194,9161.301691,18723.78868,121.8582272,7442.26544,36.54852939,39.26936432,4.301102541
,194,9749.987344,9606.871406,125.3792379,5391.266681,31.12248323,27.5327855,4.502962554
,194,9708.084519,30605.86138,119.2578447,2501.467041,19.90125405,18.03771824,5.838952163
,194,10170.9577,28444.05905,125.8899711,4293.843224,23.20710197,25.99734599,5.335484287
,194,11696.07107,5679.145595,118.7438769,3293.298265,26.36492558,21.17018546,5.144334812
,194,12381.80967,15179.97264,123.0208773,11701.10096,51.86890749,61.62548886,4.281388959
,194,13022.52993,30830.19844,126.2161009,9553.842073,38.42760991,47.01949448,4.26249187
,194,14424.28889,20421.48411,122.2895452,10675.0766,54.13343557,56.97171765,4.299917238
,194,18479.90804,19646.55472,126.9447782,7972.478004,46.78254699,52.14606795,5.638806959
,194,18941.23679,28296.20597,126.757621,3893.532566,32.26667152,26.55263242,6.033213668
,194,19370.4678,26918.25986,126.5427759,19006.16906,82.14862989,92.24460429,4.125244874
,194,19348.67114,29743.30866,125.8194644,7544.178745,43.96908718,45.83930469,5.18807545
,194,22489.6404,33799.39108,123.2473906,2730.430686,19.82778705,19.41908684,6.084824089
,194,31570.58233,26421.57227,126.5371516,3419.908636,24.82685764,20.71973472,5.481591764
,194,32367.569,11402.3153,126.9927855,5502.646332,35.68427973,33.38478051,5.352139456
,195,4043.790984,17095.54344,116.7447455,3906.904402,25.6903515,22.59845949,4.504481692
,195,6467.947281,14898.06938,121.6365596,3163.655095,23.60806462,20.70300342,5.474024287
,195,7782.497907,13528.68345,121.732623,7530.639793,35.36478469,42.4015864,4.546223528
,195,9165.423331,18724.58835,124.7291776,7842.700314,33.41746579,40.22564655,4.369355507
,195,9713.701855,30597.68645,120.9498116,2384.23439,20.14264091,15.88151088,5.641600642
,195,11695.24454,5680.659354,113.6516867,3327.110682,26.62403996,21.49850352,4.767091507
,195,12386.11383,15176.35784,115.226574,11599.20493,56.0607791,63.09765534,3.891824438
,195,13022.33839,30833.59529,126.6366235,9591.882002,38.22774495,46.96848836,4.269120634
,195,13095.07421,27995.3867,125.4086422,9880.185919,38.74273961,60.63038064,5.152816814
,195,14426.26301,20429.39313,122.3088656,10663.46275,56.07801338,60.5659894,4.556319959
,195,18484.25136,19650.56516,122.6171246,7771.111811,48.22399068,47.91371368,4.998940242
,195,18937.22789,28298.64555,124.9417049,3958.985819,32.04405642,24.98636598,5.483503773
,195,19369.34938,26923.22808,125.1099224,18008.94765,85.71011585,92.8592231,4.279274693
,195,19356.43492,29741.499,117.8445392,7810.37493,47.94415661,58.77476876,5.572330238
,195,24223.23764,16034.03272,126.1351671,7153.533386,42.61739886,44.64392716,5.354266727
,195,31575.78366,26419.42933,119.2378776,3286.504476,26.20099541,24.55436449,5.891059883
,195,32368.2808,11411.04991,127.1490336,5882.306881,34.7139452,35.19777335,5.280004059
,196,4056.344027,17102.6073,118.3672237,3743.326,24.52602295,20.89234426,4.503988496
,196,6487.829335,14911.85633,117.9440182,2744.63044,25.07843372,14.66848721,4.485310327
,196,7091.066674,24250.40541,122.0494075,3505.068528,25.33264496,23.14503261,5.506148988
,196,7798.931058,13532.20989,121.8960202,6974.138741,36.6024819,35.32679339,4.168267481
,196,7861.582137,25502.51949,127.2339955,5807.612554,34.26236894,35.612903,5.407869717
,196,9174.482095,18731.69488,122.6599467,7500.105543,37.36908784,38.55535747,4.253152256
,196,9762.918854,9605.00119,122.7203787,5423.355311,30.43017567,28.77903304,4.4700697
,196,9725.637553,30616.60897,116.3025423,2093.224432,21.17481253,15.0538602,5.666837171
,196,10184.28098,28452.79055,120.2585829,3830.625681,24.79044062,20.11982124,4.40368674
,196,11701.93344,5678.891241,114.6818915,3452.542305,24.68822757,22.66945077,4.894487958
,196,12394.89859,15186.7713,113.5247624,10566.09088,57.42975116,66.35474427,4.334901229
,196,13034.94727,30843.50521,123.0435591,8851.251176,37.75031318,40.41016618,3.815836516
,196,13113.93135,27997.22132,118.6617982,8962.692991,41.00350318,58.41883151,4.915058222
